uid,title,type,mvdb_id,piano_combination,final,editors.uid,editors.name,editors.gnd_id,editors.gender,editors.date_of_birth,editors.date_of_death,editors.place_of_birth,editors.place_of_death,editors.place_of_activity,editors.geographic_area_code,composers.uid,composers.name,composers.gnd_id,composers.gender,composers.date_of_birth,composers.date_of_death,composers.place_of_birth,composers.place_of_death,composers.place_of_activity,composers.geographic_area_code,works.uid,works.generic_title,works.individual_title,works.gnd_id,works.title_instrument,works.opus_no,works.title_number,works.firstcomposer,works.main_instrumentation,works.publishers,works.full_title,works.date_of_production,works.tonality,works.gnd_instruments,works.gnd_genres,works.mvdb_genres.uid,works.mvdb_genres.name,works.mvdb_genres.gnd_id,works.mvdb_instrumentation.uid,works.mvdb_instrumentation.has_orchestra,works.mvdb_instrumentation.has_choir,works.mvdb_instrumentation.instrumental_soloists,works.mvdb_instrumentation.vocal_soloists,works.mvdb_instrumentation.instruments.uid,works.mvdb_instrumentation.instruments.name,works.mvdb_instrumentation.instruments.gnd_id,works.composers.uid,works.composers.name,works.composers.gnd_id,works.composers.gender,works.composers.date_of_birth,works.composers.date_of_death,works.composers.place_of_birth,works.composers.place_of_death,works.composers.place_of_activity,works.composers.geographic_area_code,published_subitems.uid,published_subitems.mvdb_id,published_subitems.publisher_number,published_subitems.part,published_subitems.voice,published_subitems.published_item,published_subitems.prints.uid,published_subitems.prints.quantity,published_subitems.prints.date_of_action,published_subitems.prints.type,published_subitems.prints.inferred,published_subitems.prints.published_subitem,published_subitems.prints.certain,published_subitems.sales,published_subitems.maculation,published_subitems.works,instruments.uid,instruments.name,instruments.gnd_id,genres.uid,genres.name,genres.gnd_id
1132,Samson.  Kl. Ausz.,adaptation,PE_00063,one piano two hands,2,,,,,,,,,,,,,,,,,,,,,587.0,Samson,,300065655,,,,5524.0,51195.0,"PE, RB",Samson,1741-01-01,,,,2973.0,Oratorium,4129085-9,51195.0,1.0,1.0,,Vokalsolisten,3468.0,Sopran,4392005-6,5524.0,"Händel, Georg Friedrich",118544489,,,,,,,,2222,PE_00063_00063_NN_EStB,00063,NN,EStB,1132,7568.0,500.0,1909-11-01,print,0.0,2222.0,1.0,,,,1.0,Klavier,4030982-4,,,
3261,exercises p Vcelle. oe. 71.,work,HO_02689,,1,,,,,,,,,,,,,,,,,,,,,3599.0,Etüden,,121057845X,Violoncello,71,,1093.0,53618.0,HO,Etüden für Violoncello,1842-01-01,,,,2927.0,error,error,53618.0,0.0,0.0,Einzelinstrument Violoncello,,3441.0,Violoncello,4063584-3,1093.0,"Kummer, Friedrich August",118725343,m,1797-08-05,1879-05-22,Meiningen,Dresden,Dresden,XA-DE,7391,HO_02689_02689_NN_N,02689,NN,N,3261,35936.0,25.0,1848-06-09,print,0.0,7391.0,1.0,,,,,,,,,
15023,Coll. Morceaux Serie II.,adaptation,HO_08433,,1,,,,,,,,,,,,,,,,,,,,,14957.0,Mignon de Schubert,,1228261938,,,,5171.0,64002.0,HO,Mignon de Schubert,1895-01-01,,,,3163.0,Melodie,4139233-4,64002.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,29051,HO_08433_08436_N4_EStMl1,08436,N4,EStMl1,15023,90801.0,200.0,1895-10-15,print,0.0,29051.0,1.0,,,,6447.0,Mandoline,4232939-5,,,
1676,Volkslieder oe. 20,work,HO_02143,,1,,,,,,,,,,,,,,,,,,,,,2238.0,Deutsche Volkslieder,,1215291701,,20,,1284.0,52795.0,HO,Deutsche Volkslieder,1836-01-01,,,,2968.0,Lied,4035669-3,52795.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,1284.0,"Banck, Carl Ludwig Albert",102424799,m,1809-05-27,1889-12-28,Magdeburg,Dresden,"Jena, Rudolstadt, Dresden","XA-DE, XA-IT, XD-US",2858,HO_02143_02143_H1_N,02143,H1,N,1676,28287.0,100.0,1836-10-14,print,0.0,2858.0,1.0,,,,,,,,,
14185,Waffenschmied. K. A. m. T.,adaptation,PE_02052,,1,,,,,,,,,,,,,,,,,,,,,10810.0,Der Waffenschmied,,30009650X,,,,1988.0,0.0,PE,Der Waffenschmied,1845-01-01,,,,2964.0,Oper,4043582-9,,,,,,,,,1988.0,"Lortzing, Albert",118574469,m,1801-10-23,1851-01-21,Berlin,Berlin,"Köln, Leipzig",XA-DE,19636,PE_02052_02052_NN_N,02052,NN,N,14185,82159.0,600.0,1903-01-01,print,0.0,19636.0,1.0,,,,1.0,Klavier,4030982-4,,,
596,Op. 44. Zwölf Lieder & Romanzen für Frauenchor mit wkührlicher [?] Begleitung des Pianoforte.,work,RB_00474a,,1,,,,,,,,,,,,,,,,,,,,,546.0,Lieder und Romanzen,,300026250,,44,,815.0,51200.0,"PE, RB",Lieder und Romanzen,1859-01-01,,,,2968.0,Lied,4035669-3,51200.0,0.0,1.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",4472,RB_00474a_00474a_N1_EStA1,00474a,N1,EStA1,596,18932.0,75.0,1914-07-01,print,0.0,4472.0,1.0,,,,,,,,,
15007,Coll. Morceaux Serie I.,adaptation,HO_08417,,1,,,,,,,,,,,,,,,,,,,,,14926.0,Canzonetta de Mendelssohn,,1227781717,,,,5171.0,63967.0,HO,Canzonetta de Mendelssohn,1895-01-01,,,,3122.0,Kanzonette,4163229-1,63967.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,28967,HO_08417_08424_N8_EStMa,08424,N8,EStMa,15007,88534.0,300.0,1922-03-18,print,0.0,28967.0,1.0,,,,4352.0,Gitarre,4124933-1,,,
12778,Sammlung Klassischer Stücke f. Piano & Viol.,collection full,PE_01413a,,1,,,,,,,,,,,,,,,,,,,,,12277.0,Trios,Andante,300304188,"Violine, Violoncello, Klavier","83, Nr. 2",,3384.0,61708.0,PE,"Trio für Violine, Violoncello, Klavier, Andante",1820-01-01,,,,3154.0,Trio,4186188-7,61708.0,0.0,0.0,Trio,,3441.0,Violoncello,4063584-3,3384.0,"Hummel, Johann Nepomuk",118554751,m,1778-11-14,1837-10-17,Preßburg,Weimar,,"XA-AT, XA-DE",21501,PE_01413a_01413a_Bd1_N,01413a,Bd1,N,12778,95513.0,3000.0,1888-09-01,print,0.0,21501.0,1.0,,,,5.0,Violine,4019791-8,,,
15007,Coll. Morceaux Serie I.,adaptation,HO_08417,,1,,,,,,,,,,,,,,,,,,,,,14924.0,El Ole,,1227781466,,,,5171.0,63965.0,HO,El Ole,1895-01-01,,,,2975.0,Tanzmusik,4140677-1,63965.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,28982,HO_08417_08427_N11_EStMa,08427,N11,EStMa,15007,88608.0,100.0,1904-10-24,print,0.0,28982.0,1.0,,,,60538.0,Mandola,4168776-0,,,
12982,Concert f. Orchester No 5. Ddur.,adaptation,PE_00265,,-1,,,,,,,,,,,,,,,,,,,,,12775.0,Die Brandenburgischen Konzert,Nr. 5,300005415,,,Nr. 5,884.0,61958.0,PE,"Die Brandenburgischen Konzert Nr. 5 in D-Dur, Nr. 5",1721-01-01,D-Dur,,,2932.0,Konzert,4032359-6,61958.0,0.0,0.0,gemischtes Ensemble,,3432.0,Violone,4524780-8,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,23781,PE_00265_00265_NN_N,00265,NN,N,12982,63322.0,100.0,1905-08-01,print,0.0,23781.0,1.0,,,,10.0,Violoncello,4063584-3,,,
12780,Sammlung Klassischer Stücke f. Piano & Cello,collection full,PE_01418a,,1,,,,,,,,,,,,,,,,,,,,,12266.0,Sonate,Bourrée,1227848692,"Oboe, Basso continuo",,,5524.0,61690.0,PE,"Sonate für Oboe, Basso continuo in F-Dur, Bourrée",1712-01-01,F-Dur,,,3051.0,Bourrée,4391314-3,61690.0,1.0,0.0,Oboe,,3405.0,Oboe,4139391-0,5524.0,"Händel, Georg Friedrich",118544489,,,,,,,,21508,PE_01418a_01418b_Bd2_N,01418b,Bd2,N,12780,96284.0,500.0,1916-12-01,print,0.0,21508.0,1.0,,,,10.0,Violoncello,4063584-3,,,
14003,Album. tief.,collection part,PE_00757a,,-1,,,,,,,,,,,,,,,,,,,,,13593.0,Myrthen,Der Nussbaum,300145896,,"25, Nr. 3",,601.0,62754.0,PE,"Myrthen in G-Dur, Der Nussbaum",1840-01-01,G-Dur,,,2968.0,Lied,4035669-3,62754.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,601.0,"Schumann, Robert",118611666,m,1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,23304,PE_00757a_00757b_Bd2_tS,00757b,Bd2,tS,14003,75175.0,400.0,1881-06-01,print,0.0,23304.0,1.0,,,,6456.0,Gesang,4791066-5,,,
15007,Coll. Morceaux Serie I.,adaptation,HO_08417,,1,,,,,,,,,,,,,,,,,,,,,14928.0,Csárdás,,1227781881,,,Nr. 1,5171.0,63971.0,HO,Csárdás Nr. 1,1895-01-01,,,,2929.0,Charakterstück,4147584-7,63971.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,28931,HO_08417_08419_N3_EStK,08419,N3,EStK,15007,87911.0,150.0,1895-08-05,print,0.0,28931.0,1.0,,,,6447.0,Mandoline,4232939-5,,,
10522,Op: 106. Fant. Polon.,work,PE_01167,,1,,,,,,,,,,,,,,,,,,,,,10322.0,Fantaisie-polonaise,,1073310337,,106,,543.0,59883.0,PE,Fantaisie-polonaise,1861-01-01,,,,2977.0,Fantasie,4153682-4,59883.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,543.0,"Raff, Joseph Joachim",118597779,m,1822-05-27,1882-06-25,Lachen,Frankfurt am Main,,"XA-DE, XA-CH",18848,PE_01167_01167_NN_N,01167,NN,N,10522,69662.0,400.0,1880-05-01,print,0.0,18848.0,1.0,,,,,,,,,
13935,Menuett-Album.,collection full,PE_00763,one piano two hands,1,,,,,,,,,,,,,,,,,,,,,13401.0,Quartett,Menuetto,1225519802,"Violine (2), Viola, Violoncello",,,1827.0,62587.0,PE,"Quartett für Violine (2), Viola, Violoncello in d-Moll, Menuetto",1783-01-01,d-Moll,,,3087.0,Menuett,4169444-2,62587.0,0.0,0.0,Quartett,,3422.0,Viola,4188364-0,1827.0,"Mozart, Wolfgang Amadeus",118584596,m,1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,23310,PE_00763_00763_NN_N,00763,NN,N,13935,75257.0,800.0,1939-12-01,print,0.0,23310.0,1.0,,,,1.0,Klavier,4030982-4,,,
13806,Concerte 4h.,collection full,PE_00992a,one piano four hands,1,,,,,,,,,,,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",1416.0,Konzerte,,300015453,Orchester,15,Nr. 1,509.0,51798.0,"PE, PV",Konzert für Orchester Nr. 1 in C-Dur,1793-01-01,C-Dur,,,2932.0,Konzert,4032359-6,51798.0,1.0,0.0,Klavier,,3445.0,Klavier,4030982-4,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",23583,PE_00992a_00992b_Bd2_N,00992b,Bd2,N,13806,79709.0,600.0,1881-10-01,print,0.0,23583.0,1.0,,,,1.0,Klavier,4030982-4,,,
9003,op. 90: Die Geburt Christi,adaptation,RB_01996,,-1,,,,,,,,,,,,,,,,,,,,,3802.0,Die Geburt Christi,,300073542,,90,,719.0,65936.0,"PE, RB",Die Geburt Christi in D-Dur,1894-01-01,D-Dur,,,2973.0,Oratorium,4129085-9,65936.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3462.0,Harmonium,4159135-5,719.0,"Herzogenberg, Heinrich von",119523876,m,1843-06-10,1900-10-09,Graz,Wiesbaden,Leipzig,"XA-AT, XA-DE",18346,RB_01996_02000a_NN_SoloB1,02000a,NN,SoloB1,9003,53130.0,50.0,1906-01-05,print,0.0,18346.0,1.0,,,,9.0,Viola,4188364-0,,,
10673,6 Quartette f. P. & V.,collection full,PE_01332,,1,,,,,,,,,,,,,,,,,,,,,2523.0,Quartette,Nr. 2,300069898,Violoncello,"33, Nr. 2",,159.0,52684.0,"HO, PE, RB","Quartett für Violoncello in Es-Dur, Nr. 2",1778-01-01,Es-Dur,,,3155.0,Quartett,4176618-0,52684.0,0.0,0.0,Quartett,,3426.0,Violine,4019791-8,159.0,"Haydn, Joseph",118547356,m,1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,19003,PE_01332_01332_NN_N,01332,NN,N,10673,89979.0,250.0,1892-01-01,print,0.0,19003.0,1.0,,,,5.0,Violine,4019791-8,,,
979,Compositionen à 4/ms ,collection full,PE_00155a,one piano four hands,1,,,,,,,,,,,,,,,,,,,,,1026.0,"Introduktion, vier Variationen über ein Originalthema und Finale",,300140746,,"82, Nr. 2",,869.0,51528.0,PE,"Introduktion, vier Variationen über ein Originalthema und Finale in B-Dur",,B-Dur,,,3121.0,Variation,4187414-6,51528.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,869.0,"Schubert, Franz",118610961,m,1797-01-31,1828-11-19,Wien,Wien,Wien,XA-AT,1784,PE_00155a_00155a_H1_N,00155a,H1,N,979,10491.0,1000.0,1902-01-01,print,0.0,1784.0,1.0,,,,1.0,Klavier,4030982-4,,,
13011,Lieder. Original.,collection full,PE_00278a,,1,,,,,,,,,,,,,,,,,,,,,12858.0,Liebesgruß aus der Ferne,,1222991918,,"64, Nr. 6",,882.0,62023.0,PE,Liebesgruß aus der Ferne,1819-01-01,,,,2968.0,Lied,4035669-3,62023.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3445.0,Klavier,4030982-4,882.0,"Weber, Carl Maria von",118629662,m,1786-11-19,1826-06-05,Eutin,London,"Salzburg, Wien, Breslau, Dresden, Prag",XA-DE,22069,PE_00278a_00278a_NN_hS,00278a,NN,hS,13011,64413.0,500.0,1915-05-01,print,0.0,22069.0,1.0,,,,1.0,Klavier,4030982-4,2305.0,Lied,4035669-3
10739,Klassisches Chor Album,collection blackbox,PE_01424,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29220,PE_01424_01424_NN_EStS,01424,NN,EStS,10739,96943.0,1000.0,1927-08-01,print,0.0,29220.0,1.0,,,,1.0,Klavier,4030982-4,,,
9003,op. 90: Die Geburt Christi,adaptation,RB_01996,,-1,,,,,,,,,,,,,,,,,,,,,3802.0,Die Geburt Christi,,300073542,,90,,719.0,65936.0,"PE, RB",Die Geburt Christi in D-Dur,1894-01-01,D-Dur,,,2973.0,Oratorium,4129085-9,65936.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3405.0,Oboe,4139391-0,719.0,"Herzogenberg, Heinrich von",119523876,m,1843-06-10,1900-10-09,Graz,Wiesbaden,Leipzig,"XA-AT, XA-DE",18347,RB_01996_02000a_NN_SoloB2,02000a,NN,SoloB2,9003,53131.0,50.0,1906-01-05,print,0.0,18347.0,1.0,,,,2206.0,Kinderchor,4163811-6,,,
12778,Sammlung Klassischer Stücke f. Piano & Viol.,collection full,PE_01413a,,1,,,,,,,,,,,,,,,,,,,,,12266.0,Sonate,Bourrée,1227848692,"Oboe, Basso continuo",,,5524.0,61690.0,PE,"Sonate für Oboe, Basso continuo in F-Dur, Bourrée",1712-01-01,F-Dur,,,2936.0,Sonate,4131190-5,61690.0,1.0,0.0,Oboe,,3405.0,Oboe,4139391-0,5524.0,"Händel, Georg Friedrich",118544489,,,,,,,,21501,PE_01413a_01413a_Bd1_N,01413a,Bd1,N,12778,95529.0,6000.0,1906-10-01,print,0.0,21501.0,1.0,,,,1.0,Klavier,4030982-4,,,
13994,Opernmelodien für Pianof. & Vc.,collection blackbox,PE_00730b,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23265,PE_00730b_00730b_NN_N,00730b,NN,N,13994,73860.0,500.0,1897-06-01,print,0.0,23265.0,1.0,,,,10.0,Violoncello,4063584-3,,,
12721,Trios,collection full,PE_01077a,,1,,,,,,,,,,,,,,,,,,,,,11872.0,Trio,,1190667460,"Violine, Violoncello, Klavier",85,Nr. 7,4676.0,61279.0,PE,"Trio für Violine, Violoncello, Klavier Nr. 7 in E-Dur",1834-01-01,E-Dur,,,3154.0,Trio,4186188-7,61279.0,0.0,0.0,Trio,,3426.0,Violine,4019791-8,4676.0,"Reissiger, Carl Gottlieb",100625320,,,,,,,,21299,PE_01077a_01077b_B2_N,01077b,B2,N,12721,72347.0,300.0,1909-07-01,print,0.0,21299.0,1.0,,,,,,,,,
15007,Coll. Morceaux Serie I.,adaptation,HO_08417,,1,,,,,,,,,,,,,,,,,,,,,14926.0,Canzonetta de Mendelssohn,,1227781717,,,,5171.0,63967.0,HO,Canzonetta de Mendelssohn,1895-01-01,,,,2929.0,Charakterstück,4147584-7,63967.0,0.0,0.0,Einzelinstrument Mandoline,,3409.0,Mandoline,4232939-5,5171.0,"Schick, Otto",1014104688,m,,,Bad Lauchstädt,Leipzig,,XA-DE,28929,HO_08417_08419_N3_EStMl1,08419,N3,EStMl1,15007,87905.0,200.0,1895-05-08,print,0.0,28929.0,1.0,,,,1.0,Klavier,4030982-4,,,
1988,Figaro. 2hdg. mit hinzugef. Text,adaptation,PE_00091a,one piano two hands,2,,,,,,,,,,,,,,,,,,,,,1457.0,Le nozze di Figaro,,300109849,,,,1827.0,51838.0,"HO, PE",Le nozze di Figaro,1786-01-01,,,,2964.0,Oper,4043582-9,51838.0,0.0,0.0,,,,,,1827.0,"Mozart, Wolfgang Amadeus",118584596,m,1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,1978,PE_00091a_00091a_NN_N,00091a,NN,N,1988,15609.0,1000.0,1924-08-01,print,0.0,1978.0,1.0,,,,1.0,Klavier,4030982-4,,,
2476,op. 45: Ein deutsches Requiem Clavierauszug zu zwei Händen v. Th. Kirchner,adaptation,RB_01351,,1,663.0,"Kirchner, Theodor",119430606,m,1823-10-10,1903-09-18,Neukirchen/Erzgeb.,Hamburg,Leipzig,XA-DE,,,,,,,,,,,3135.0,Ein deutsches Requiem,,300024975,,45,,815.0,65931.0,"PE, RB",Ein deutsches Requiem,1865-01-01,,,,2973.0,Oratorium,4129085-9,65931.0,1.0,1.0,Bariton,Sopran Solo,3468.0,Sopran,4392005-6,815.0,"Brahms, Johannes",118514253,m,1833-05-07,1897-04-03,Hamburg,Wien,Wien,"XA-DE, XA-AT",3918,RB_01351_01351_NN_N,01351,NN,N,2476,32518.0,100.0,1904-11-05,print,0.0,3918.0,1.0,,,,1.0,Klavier,4030982-4,,,
1078,Orgelcompositionen.,collection part,PE_00240,,0,,,,,,,,,,,,,,,,,,,,,1351.0,Präludium und Fuge,,300010702,Orgel,,,884.0,51733.0,PE,Präludium und Fuge für Orgel in C-Dur,,C-Dur,,,2953.0,Präludium,4137959-7,51733.0,0.0,0.0,Einzelinstrument Orgel,,3448.0,Orgel,4043844-2,884.0,"Bach, Johann Sebastian",11850553X,m,1685-03-21,1750-07-28,Eisenach,Leipzig,"Mühlhausen/Thüringen, Weimar, Köthen (Anhalt), Leipzig",XA-DE,1900,PE_00240_00243_H4_N,00243,H4,N,1078,14570.0,1000.0,1887-01-01,print,0.0,1900.0,1.0,,,,,,,,,
3360,[air auvergnate oe 26] av. Pfte,adaptation,HO_02699Z,,1,,,,,,,,,,,,,,,,,,,,,3607.0,Air auvergnat varié,,300406436,,26,,1096.0,53645.0,HO,Air auvergnat varié in A-Dur,1842-01-01,A-Dur,,,3121.0,Variation,4187414-6,53645.0,1.0,0.0,Violoncello,,3486.0,Orchester,4172708-3,1096.0,"Franchomme, Auguste",11669386X,m,1808-04-10,1884-01-21,Lille,Paris,,XA-FR,7874,HO_02699Z_02699Z_NN_N,02699Z,NN,N,3360,36033.0,100.0,1842-04-30,print,0.0,7874.0,1.0,,,,10.0,Violoncello,4063584-3,,,
13808,15 Quartette 4h.,collection full,PE_00994a,one piano four hands,1,,,,,,,,,,,159.0,"Haydn, Joseph",118547356,m,1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,10463.0,Quartett,Nr. 1,300862393,"Violine (2), Viola, Violoncello","64, Nr. 1",,159.0,59993.0,PE,"Quartett für Violine (2), Viola, Violoncello in D-Dur, Nr. 1",1790-01-01,D-Dur,,,3155.0,Quartett,4176618-0,59993.0,0.0,0.0,Quartett,,3426.0,Violine,4019791-8,159.0,"Haydn, Joseph",118547356,m,1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,23589,PE_00994a_00994a_Bd1_N,00994a,Bd1,N,13808,79841.0,400.0,1938-02-01,print,0.0,23589.0,1.0,,,,1.0,Klavier,4030982-4,,,
14970,[op] 7,,HO_06670,,1,,,,,,,,,,,,,,,,,,,,,8262.0,Stücke,,1221278703,Klavier,7,,4031.0,57905.0,HO,Stücke für Klavier,1869-01-01,,,,2930.0,Instrumentalmusik,4129951-6,57905.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,4031.0,"Werner, August",1030503494,m,1841-04-15,1900-04-04,Sankt Petersburg,Genf,Leipzig,"XA-CH, XA-RU",14789,HO_06670_06670_NN_N,06670,NN,N,14970,84937.0,100.0,1869-02-28,print,0.0,14789.0,1.0,,,,,,,,,
9003,op. 90: Die Geburt Christi,adaptation,RB_01996,,-1,,,,,,,,,,,,,,,,,,,,,3802.0,Die Geburt Christi,,300073542,,90,,719.0,65936.0,"PE, RB",Die Geburt Christi in D-Dur,1894-01-01,D-Dur,,,2973.0,Oratorium,4129085-9,65936.0,1.0,1.0,Instrumentalsolisten,Vokalsolisten,3469.0,Alt,4270768-7,719.0,"Herzogenberg, Heinrich von",119523876,m,1843-06-10,1900-10-09,Graz,Wiesbaden,Leipzig,"XA-AT, XA-DE",15686,RB_01996_01999_NN_EStS,01999,NN,EStS,9003,53149.0,200.0,1912-10-07,print,0.0,15686.0,1.0,,,,4610.0,Sopran,4392005-6,,,
4347,Zwölf Paraphrasen über Choralmelodien,work,RB_02885,,1,,,,,,,,,,,,,,,,,,,,,4800.0,Paraphrasen über Choralmelodien,,1207848646,,80,,2054.0,66025.0,"PE, RB",Paraphrasen über Choralmelodien,1912-01-01,,,,2941.0,Choralbearbeitung,4147886-1,66025.0,0.0,1.0,gemischtes Ensemble,,3484.0,Chor,4010045-5,2054.0,"Mendelssohn, Arnold Ludwig",118580728,m,1855-12-26,1933-02-19,Ratibor,Darmstadt,"Bonn, Bielefeld, Köln, Darmstadt",XA-DE,9845,RB_02885_02886_H1_SoloVl,02886,H1,SoloVl,4347,43491.0,200.0,1912-11-23,print,0.0,9845.0,1.0,,,,,,,,,
12749,Franz-Album ,collection full,PE_01112a,,1,,,,,,,,,,,,,,,,,,,,,12021.0,Gesänge,Im Sommer,122573147X,,"11, Nr. 4",,5046.0,61433.0,PE,"Gesänge, Im Sommer",1865-01-01,,,,2968.0,Lied,4035669-3,61433.0,0.0,0.0,Einzelinstrument Klavier,Singstimme Solo,3483.0,Singstimme,4156941-6,5046.0,"Franz, Robert",118702955,m,,,Halle (Saale),Halle (Saale),,XA-DE,24272,PE_01112a_01112d_Franz_N,01112d,Franz,N,12749,78731.0,200.0,1903-08-01,print,0.0,24272.0,1.0,,,,6415.0,Singstimme,1076364128,,,
2531,op. 9: Zwölf Lieder für dreist. Frauenchor mit Piano. 2 Hefte.,work,RB_01411,,1,,,,,,,,,,,,,,,,,,,,,2958.0,Lieder,,1213101727,,9,,1803.0,52961.0,"PE, RB",Lied,1885-01-01,,,,2968.0,Lied,4035669-3,52961.0,0.0,1.0,Einzelinstrument Klavier,,3489.0,Frauenchor,4310304-2,1803.0,"Heymann, Carl",116792477,m,1852-11-24,,,,,XA-DE,6824,RB_01411_01411_H1_EStS1,01411,H1,EStS1,2531,32850.0,100.0,1904-01-15,print,0.0,6824.0,1.0,,,,,,,,,
11279,,work,PE_02076,,0,,,,,,,,,,,,,,,,,,,,,10822.0,Norsk kunstnerkarneval,,300336942,,14,,5097.0,60328.0,PE,Norsk kunstnerkarneval,1874-01-01,,,,3147.0,Instrumentalstück,7727983-9,60328.0,1.0,0.0,,,3486.0,Orchester,4172708-3,5097.0,"Svendsen, Johan Severin",119013754,m,,,Oslo,Kopenhagen,Leipzig,"XA-SE, XA-NO",20521,PE_02076_03167_NN_PSt,03167,NN,PSt,11279,,,,,,,,,,,,,,,,
13076,Variationen von Köhler,collection full,PE_00298a,,1,,,,,,,,,,,,,,,,,,,,,12940.0,Variation über ein eigenes Thema,,300017510,,WoO 80,,509.0,62106.0,PE,Variation über ein eigenes Thema in c-Moll,1806-01-01,c-Moll,,,3121.0,Variation,4187414-6,62106.0,0.0,0.0,Einzelinstrument Klavier,,3445.0,Klavier,4030982-4,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",22209,PE_00298a_00298b_Bd2_N,00298b,Bd2,N,13076,65308.0,1500.0,1895-10-01,print,0.0,22209.0,1.0,,,,1.0,Klavier,4030982-4,,,
17251,Sinfonie No. 3 f. 2 Kl. 4 hdg,adaptation,PE_03033c,two pianos four hands,1,,,,,,,,,,,,,,,,,,,,,626.0,Sinfonien,,300016360,,55,Nr. 3,509.0,51226.0,"HO, PE, PV, RB",Sinfonie Nr. 3 in Es-Dur,1803-01-01,Es-Dur,,,2950.0,Sinfonie,4055087-4,51226.0,1.0,0.0,,,3486.0,Orchester,4172708-3,509.0,"Beethoven, Ludwig van",118508288,m,1770-12-17,1827-03-26,Bonn,Wien,"Bonn, Wien","XA-DE, XA-AT",22249,PE_03033c_03033c_H3_2K4h,03033c,H3,2K4h,17251,108005.0,300.0,1902-02-01,print,0.0,22249.0,1.0,,,,1.0,Klavier,4030982-4,,,
1169,[Messe] IV. C [dur] [Kl. Ausz.],adaptation,PE_00047d,,2,1440.0,"Ulrich, Hugo",117289604,m,1827-11-26,1872-05-23,Oppeln,Berlin,Berlin,XA-DE,,,,,,,,,,,1693.0,Messen,,300036620,,,Nr. 4,130.0,65855.0,PE,Messe Nr. 4 in C-Dur,1816-01-01,C-Dur,,,3162.0,Messvertonung,4129031-8,65855.0,1.0,1.0,,Singstimme Solo,3486.0,Orchester,4172708-3,130.0,"Cherubini, Luigi",118520377,m,1760-09-14,1842-03-15,Florenz,Paris,,"XA-IT, XA-FR",2197,PE_00047d_00047d_NN_N,00047d,NN,N,1169,6881.0,100.0,1897-05-01,print,0.0,2197.0,1.0,,,,2562.0,Gemischter Chor,107726772X,,,
